Day,quarter,Treatment,Cosm,Temperature
1,56,block,20,26.5
1,57,block,20,24
1,58,block,20,22.5
1,59,block,20,22
1,60,block,20,22
1,61,block,20,22
1,62,block,20,21.5
1,63,block,20,21.5
1,64,block,20,21.5
1,65,block,20,21
1,66,block,20,21
1,67,block,20,20.5
1,68,block,20,20
1,69,block,20,20
1,70,block,20,19.5
1,71,block,20,19.5
1,72,block,20,19
1,73,block,20,18.5
1,74,block,20,18.5
1,75,block,20,18
1,76,block,20,18
1,77,block,20,20
1,78,block,20,20
1,79,block,20,20.5
1,80,block,20,21
1,81,block,20,20
1,82,block,20,19.5
1,83,block,20,21.5
1,84,block,20,20.5
1,85,block,20,20
1,86,block,20,21.5
1,87,block,20,21
1,88,block,20,20
1,89,block,20,19.5
1,90,block,20,19
1,91,block,20,19
1,92,block,20,18.5
1,93,block,20,18
1,94,block,20,17.5
1,95,block,20,17.5
1,96,block,20,17
2,1,block,20,17
2,2,block,20,16.5
2,3,block,20,16
2,4,block,20,16
2,5,block,20,15.5
2,6,block,20,15
2,7,block,20,15
2,8,block,20,14.5
2,9,block,20,14
2,10,block,20,14
2,11,block,20,13.5
2,12,block,20,13.5
2,13,block,20,13
2,14,block,20,14.5
2,15,block,20,14
2,16,block,20,13.5
2,17,block,20,13
2,18,block,20,14
2,19,block,20,13.5
2,20,block,20,13
2,21,block,20,14
2,22,block,20,13.5
2,23,block,20,13
2,24,block,20,13.5
2,25,block,20,13
2,26,block,20,13
2,27,block,20,13.5
2,28,block,20,13
2,29,block,20,13
2,30,block,20,14
2,31,block,20,13.5
2,32,block,20,13.5
2,33,block,20,13.5
2,34,block,20,13.5
2,35,block,20,13.5
2,36,block,20,13.5
2,37,block,20,14
2,38,block,20,14
2,39,block,20,14.5
2,40,block,20,14.5
2,41,block,20,15
2,42,block,20,15.5
2,43,block,20,16
2,44,block,20,17
2,45,block,20,17.5
2,46,block,20,18
2,47,block,20,18
2,48,block,20,18
2,49,block,20,18.5
2,50,block,20,18.5
2,51,block,20,18.5
2,52,block,20,18
2,53,block,20,18
2,54,block,20,18
2,55,block,20,18
2,56,block,20,17.5
2,57,block,20,17.5
2,58,block,20,17.5
2,59,block,20,17.5
2,60,block,20,17.5
2,61,block,20,17
2,62,block,20,17
2,63,block,20,19
2,64,block,20,19.5
2,65,block,20,20
2,66,block,20,20.5
2,67,block,20,20.5
2,68,block,20,20.5
2,69,block,20,21.5
2,70,block,20,21
2,71,block,20,20.5
2,72,block,20,21.5
2,73,block,20,22
2,74,block,20,21
2,75,block,20,21
2,76,block,20,21.5
2,77,block,20,22
2,78,block,20,21
2,79,block,20,21.5
2,80,block,20,22
2,81,block,20,21.5
2,82,block,20,21.5
2,83,block,20,22
2,84,block,20,22
2,85,block,20,21
2,86,block,20,21.5
2,87,block,20,21.5
2,88,block,20,22
2,89,block,20,21
2,90,block,20,19.5
2,91,block,20,19
2,92,block,20,18
2,93,block,20,17
2,94,block,20,16.5
2,95,block,20,15.5
2,96,block,20,15
3,1,block,20,14.5
3,2,block,20,14
3,3,block,20,13.5
3,4,block,20,14.5
3,5,block,20,13.5
3,6,block,20,13.5
3,7,block,20,13.5
3,8,block,20,13.5
3,9,block,20,13
3,10,block,20,13.5
3,11,block,20,13.5
3,12,block,20,13.5
3,13,block,20,13
3,14,block,20,13
3,15,block,20,13.5
3,16,block,20,13
3,17,block,20,13
3,18,block,20,13
3,19,block,20,13
3,20,block,20,13
3,21,block,20,12.5
3,22,block,20,13
3,23,block,20,13
3,24,block,20,12.5
3,25,block,20,13
3,26,block,20,13
3,27,block,20,12.5
3,28,block,20,12.5
3,29,block,20,13
3,30,block,20,12.5
3,31,block,20,13
3,32,block,20,12.5
3,33,block,20,13
3,34,block,20,12.5
3,35,block,20,13
3,36,block,20,15.5
3,37,block,20,15
3,38,block,20,12.5
3,39,block,20,12.5
3,40,block,20,12.5
3,41,block,20,13
3,42,block,20,13
3,43,block,20,12.5
3,44,block,20,13
3,45,block,20,13
3,46,block,20,16.5
3,47,block,20,18
3,48,block,20,18.5
3,49,block,20,19.5
3,50,block,20,20
3,51,block,20,20
3,52,block,20,20
3,53,block,20,20.5
3,54,block,20,21
3,55,block,20,21
3,56,block,20,20.5
3,57,block,20,21
3,58,block,20,20.5
3,59,block,20,20
3,60,block,20,20.5
3,61,block,20,21
3,62,block,20,20.5
3,63,block,20,20.5
3,64,block,20,21
3,65,block,20,21.5
3,66,block,20,22
3,67,block,20,21
3,68,block,20,21
3,69,block,20,21.5
3,70,block,20,21.5
3,71,block,20,22
3,72,block,20,22
3,73,block,20,21
3,74,block,20,21
3,75,block,20,21.5
3,76,block,20,21.5
3,77,block,20,22
3,78,block,20,22
3,79,block,20,21
3,80,block,20,21
3,81,block,20,21.5
3,82,block,20,22
3,83,block,20,22
3,84,block,20,21.5
3,85,block,20,21
3,86,block,20,21
3,87,block,20,21.5
3,88,block,20,21.5
3,89,block,20,20
3,90,block,20,19
3,91,block,20,18
3,92,block,20,17
3,93,block,20,16
3,94,block,20,15
3,95,block,20,14.5
3,96,block,20,14
4,1,block,20,13.5
4,2,block,20,13
4,3,block,20,14
4,4,block,20,13
4,5,block,20,13.5
4,6,block,20,13
4,7,block,20,13.5
4,8,block,20,13
4,9,block,20,13
4,10,block,20,13.5
4,11,block,20,13
4,12,block,20,13
4,13,block,20,12.5
4,14,block,20,13
4,15,block,20,13
4,16,block,20,12.5
4,17,block,20,13
4,18,block,20,12.5
4,19,block,20,13
4,20,block,20,13
4,21,block,20,12.5
4,22,block,20,13
4,23,block,20,12.5
4,24,block,20,13
4,25,block,20,13
4,26,block,20,12.5
4,27,block,20,13
4,28,block,20,13
4,29,block,20,13
4,30,block,20,13
4,31,block,20,13
4,32,block,20,13.5
4,33,block,20,14
4,34,block,20,13.5
4,35,block,20,13.5
4,36,block,20,13.5
4,37,block,20,13.5
4,38,block,20,13.5
4,39,block,20,14
4,40,block,20,14
4,41,block,20,14.5
4,42,block,20,14.5
4,43,block,20,15
4,44,block,20,15
4,45,block,20,15.5
4,46,block,20,17.5
4,47,block,20,17.5
4,48,block,20,17.5
4,49,block,20,17.5
4,50,block,20,17.5
4,51,block,20,17.5
4,52,block,20,17.5
4,53,block,20,17.5
4,54,block,20,17.5
4,55,block,20,17.5
4,56,block,20,17.5
4,57,block,20,17
4,58,block,20,17
4,59,block,20,17
4,60,block,20,17.5
4,61,block,20,17
4,62,block,20,17.5
4,63,block,20,17.5
4,64,block,20,17.5
4,65,block,20,18
4,66,block,20,17.5
4,67,block,20,17.5
4,68,block,20,17.5
4,69,block,20,17.5
4,70,block,20,17.5
4,71,block,20,17.5
4,72,block,20,17.5
4,73,block,20,17.5
4,74,block,20,17.5
4,75,block,20,17.5
4,76,block,20,17.5
4,77,block,20,17
4,78,block,20,17
4,79,block,20,17
4,80,block,20,17
4,81,block,20,17.5
4,82,block,20,19.5
4,83,block,20,21
4,84,block,20,21.5
4,85,block,20,22
4,86,block,20,21.5
4,87,block,20,21.5
4,88,block,20,22
4,89,block,20,20.5
4,90,block,20,19.5
4,91,block,20,18.5
4,92,block,20,18
4,93,block,20,17
4,94,block,20,16.5
4,95,block,20,16
4,96,block,20,15
5,1,block,20,14.5
5,2,block,20,14
5,3,block,20,13.5
5,4,block,20,13
5,5,block,20,14
5,6,block,20,13.5
5,7,block,20,14
5,8,block,20,13.5
5,9,block,20,13.5
5,10,block,20,13
5,11,block,20,13.5
5,12,block,20,13
5,13,block,20,13.5
5,14,block,20,13
5,15,block,20,13.5
5,16,block,20,13.5
5,17,block,20,13
5,18,block,20,13.5
5,19,block,20,13
5,20,block,20,13
5,21,block,20,13
5,22,block,20,13
5,23,block,20,13
5,24,block,20,13
5,25,block,20,13
5,26,block,20,13
5,27,block,20,13
5,28,block,20,13
5,29,block,20,13
5,30,block,20,13
5,31,block,20,13
5,32,block,20,13
5,33,block,20,13
5,34,block,20,13
5,35,block,20,13
5,36,block,20,13
5,37,block,20,13
5,38,block,20,13
5,39,block,20,13
5,40,block,20,13
5,41,block,20,13.5
5,42,block,20,13.5
5,43,block,20,13.5
5,44,block,20,13.5
5,45,block,20,13.5
5,46,block,20,17
5,47,block,20,17
5,48,block,20,19
5,49,block,20,20
5,50,block,20,20
5,51,block,20,20.5
5,52,block,20,20.5
5,53,block,20,21.5
5,54,block,20,21
5,55,block,20,21
5,56,block,20,21.5
5,57,block,20,22.5
5,58,block,20,21.5
5,59,block,20,22.5
5,60,block,20,21.5
5,61,block,20,22.5
5,62,block,20,22.5
5,63,block,20,22
5,64,block,20,23
5,65,block,20,21.5
5,66,block,20,22.5
5,67,block,20,21.5
5,68,block,20,22
5,69,block,20,23
5,70,block,20,24
5,71,block,20,22.5
5,72,block,20,22.5
5,73,block,20,23.5
5,74,block,20,24
5,75,block,20,22
5,76,block,20,23
5,77,block,20,24
5,78,block,20,23.5
5,79,block,20,22.5
5,80,block,20,23.5
5,81,block,20,24
5,82,block,20,22.5
5,83,block,20,23
5,84,block,20,24
5,85,block,20,23
5,86,block,20,22.5
5,87,block,20,23.5
5,88,block,20,24
5,89,block,20,22
5,90,block,20,20.5
5,91,block,20,19
5,92,block,20,18
5,93,block,20,17
5,94,block,20,16
5,95,block,20,15.5
5,96,block,20,14.5
6,1,block,20,14
6,2,block,20,13.5
6,3,block,20,14.5
6,4,block,20,13.5
6,5,block,20,14.5
6,6,block,20,13.5
6,7,block,20,14
6,8,block,20,13.5
6,9,block,20,14
6,10,block,20,13.5
6,11,block,20,13.5
6,12,block,20,14.5
6,13,block,20,13.5
6,14,block,20,14.5
6,15,block,20,13.5
6,16,block,20,14.5
6,17,block,20,13
6,18,block,20,14
6,19,block,20,12.5
6,20,block,20,13
6,21,block,20,13.5
6,22,block,20,13.5
6,23,block,20,12
6,24,block,20,12.5
6,25,block,20,12.5
6,26,block,20,12
6,27,block,20,12
6,28,block,20,12.5
6,29,block,20,12.5
6,30,block,20,12
6,31,block,20,11.5
6,32,block,20,11.5
6,33,block,20,11.5
6,34,block,20,11.5
6,35,block,20,13.5
6,36,block,20,11.5
6,37,block,20,11.5
6,38,block,20,11
6,39,block,20,11.5
6,40,block,20,11.5
6,41,block,20,11
6,42,block,20,11.5
6,43,block,20,11.5
6,44,block,20,11.5
6,45,block,20,11.5
6,46,block,20,16
6,47,block,20,16
6,48,block,20,18
6,49,block,20,18.5
6,50,block,20,20
6,51,block,20,20
6,52,block,20,20.5
6,53,block,20,20.5
6,54,block,20,21
6,55,block,20,21.5
6,56,block,20,22
6,57,block,20,22
6,58,block,20,21.5
6,59,block,20,21.5
6,60,block,20,21.5
6,61,block,20,21.5
6,62,block,20,21
6,63,block,20,21
6,64,block,20,21
6,65,block,20,21
6,66,block,20,21
6,67,block,20,21
6,68,block,20,20.5
6,69,block,20,20.5
6,70,block,20,20
6,71,block,20,19.5
6,72,block,20,19.5
6,73,block,20,19.5
6,74,block,20,19
6,75,block,20,19.5
6,76,block,20,20
6,77,block,20,20.5
6,78,block,20,20.5
6,79,block,20,20.5
6,80,block,20,21.5
6,81,block,20,21.5
6,82,block,20,21
6,83,block,20,21
6,84,block,20,21
6,85,block,20,21
6,86,block,20,21
6,87,block,20,21.5
6,88,block,20,21
6,89,block,20,18.5
6,90,block,20,16.5
6,91,block,20,15.5
6,92,block,20,14
6,93,block,20,13
6,94,block,20,12
6,95,block,20,13
6,96,block,20,12.5
7,1,block,20,12.5
7,2,block,20,11.5
7,3,block,20,11.5
7,4,block,20,11
7,5,block,20,12
7,6,block,20,12.5
7,7,block,20,12
7,8,block,20,11.5
7,9,block,20,11
7,10,block,20,12
7,11,block,20,11.5
7,12,block,20,11
7,13,block,20,12
7,14,block,20,12
7,15,block,20,11.5
7,16,block,20,11
7,17,block,20,11.5
7,18,block,20,11.5
7,19,block,20,11
7,20,block,20,12
7,21,block,20,12
7,22,block,20,11.5
7,23,block,20,11.5
7,24,block,20,11.5
7,25,block,20,12
7,26,block,20,12
7,27,block,20,12
7,28,block,20,12
7,29,block,20,12
7,30,block,20,11
7,31,block,20,12
7,32,block,20,13.5
7,33,block,20,11
7,34,block,20,12.5
7,35,block,20,11.5
7,36,block,20,12
7,37,block,20,12
7,38,block,20,11.5
7,39,block,20,12
7,40,block,20,12.5
7,41,block,20,12
7,42,block,20,11.5
7,43,block,20,11.5
7,44,block,20,11.5
7,45,block,20,12
7,46,block,20,17.5
7,47,block,20,17
7,48,block,20,17
7,49,block,20,17
7,50,block,20,16.5
7,51,block,20,18.5
7,52,block,20,20
7,53,block,20,21
7,54,block,20,21.5
7,55,block,20,22
7,56,block,20,22.5
7,57,block,20,23
7,58,block,20,23
7,59,block,20,23
7,60,block,20,23
7,61,block,20,22
7,62,block,20,22.5
7,63,block,20,22.5
7,64,block,20,21.5
7,65,block,20,21.5
7,66,block,20,21.5
7,67,block,20,21.5
7,68,block,20,21
7,69,block,20,21
7,70,block,20,21.5
7,71,block,20,22
7,72,block,20,21.5
7,73,block,20,21.5
7,74,block,20,22
7,75,block,20,22
7,76,block,20,22.5
7,77,block,20,22.5
7,78,block,20,23
7,79,block,20,23.5
7,80,block,20,23
7,81,block,20,24
7,82,block,20,24
7,83,block,20,23
7,84,block,20,23
7,85,block,20,23
7,86,block,20,22.5
7,87,block,20,22.5
7,88,block,20,21.5
7,89,block,20,19.5
7,90,block,20,17.5
7,91,block,20,16.5
7,92,block,20,15.5
7,93,block,20,14.5
7,94,block,20,13
7,95,block,20,13.5
7,96,block,20,13.5
8,1,block,20,13
8,2,block,20,12.5
8,3,block,20,12.5
8,4,block,20,12
8,5,block,20,11
8,6,block,20,10.5
8,7,block,20,9.5
8,8,block,20,9
8,9,block,20,8.5
8,10,block,20,8
8,11,block,20,7
8,12,block,20,6.5
8,13,block,20,6
8,14,block,20,5.5
8,15,block,20,5.5
8,16,block,20,5
8,17,block,20,4.5
8,18,block,20,4.5
8,19,block,20,4
8,20,block,20,4
8,21,block,20,4
8,22,block,20,4
8,23,block,20,4
8,24,block,20,4
8,25,block,20,4
8,26,block,20,4
8,27,block,20,4.5
8,28,block,20,4.5
8,29,block,20,4.5
8,30,block,20,4.5
8,31,block,20,5
8,32,block,20,5
8,33,block,20,5.5
8,34,block,20,5.5
8,35,block,20,6
8,36,block,20,6
8,37,block,20,6
8,38,block,20,6.5
8,39,block,20,6.5
8,40,block,20,6.5
8,41,block,20,6.5
8,42,block,20,6.5
8,43,block,20,7
8,44,block,20,7
8,45,block,20,7.5
8,46,block,20,12
8,47,block,20,19
8,48,block,20,20
8,49,block,20,20
8,50,block,20,20.5
8,51,block,20,20.5
8,52,block,20,19.5
8,53,block,20,18.5
8,54,block,20,17.5
8,55,block,20,16
8,56,block,20,16
8,57,block,20,14.5
8,58,block,20,14
8,59,block,20,13
8,60,block,20,12.5
8,61,block,20,11.5
8,62,block,20,10.5
8,63,block,20,10
8,64,block,20,10
8,65,block,20,9
8,66,block,20,9
8,67,block,20,8
8,68,block,20,7.5
8,69,block,20,7.5
8,70,block,20,7
8,71,block,20,12.5
8,72,block,20,19
8,73,block,20,20
8,74,block,20,22.5
8,75,block,20,22
8,76,block,20,22
8,77,block,20,22
8,78,block,20,21.5
8,79,block,20,21
8,80,block,20,21.5
8,81,block,20,21.5
8,82,block,20,21.5
8,83,block,20,21.5
8,84,block,20,21.5
8,85,block,20,21.5
8,86,block,20,21.5
8,87,block,20,21.5
8,88,block,20,21.5
8,89,block,20,22
8,90,block,20,21
8,91,block,20,22
8,92,block,20,20.5
8,93,block,20,21.5
8,94,block,20,21
8,95,block,20,21
8,96,block,20,20.5
9,1,block,20,22
9,2,block,20,20.5
9,3,block,20,22
9,4,block,20,20.5
9,5,block,20,21.5
9,6,block,20,21
9,7,block,20,20
9,8,block,20,20.5
9,9,block,20,20
9,10,block,20,21.5
9,11,block,20,20
9,12,block,20,21
9,13,block,20,21.5
9,14,block,20,20.5
9,15,block,20,22
9,16,block,20,20
9,17,block,20,21.5
9,18,block,20,20
9,19,block,20,21.5
9,20,block,20,20
9,21,block,20,21
9,22,block,20,20
9,23,block,20,20.5
9,24,block,20,20.5
9,25,block,20,19
9,26,block,20,21
9,27,block,20,20
9,28,block,20,19
9,29,block,20,19
9,30,block,20,20
9,31,block,20,19
9,32,block,20,20.5
9,33,block,20,19.5
9,34,block,20,18.5
9,35,block,20,20.5
9,36,block,20,19.5
9,37,block,20,21
9,38,block,20,20
9,39,block,20,19
9,40,block,20,21
9,41,block,20,19.5
9,42,block,20,21
9,43,block,20,21
9,44,block,20,20.5
9,45,block,20,20
9,46,block,20,21
9,47,block,20,21
9,48,block,20,21.5
9,49,block,20,22
9,50,block,20,21.5
9,51,block,20,22
9,52,block,20,22.5
9,53,block,20,21.5
9,54,block,20,21
9,55,block,20,21.5
9,56,block,20,21
9,57,block,20,21
9,58,block,20,21.5
9,59,block,20,22
9,60,block,20,21
9,61,block,20,21
9,62,block,20,21.5
9,63,block,20,22
9,64,block,20,22
9,65,block,20,21.5
9,66,block,20,21.5
9,67,block,20,22
9,68,block,20,22
9,69,block,20,22.5
9,70,block,20,22.5
9,71,block,20,22
9,72,block,20,21.5
9,73,block,20,22
9,74,block,20,22.5
9,75,block,20,22.5
9,76,block,20,23
9,77,block,20,23
9,78,block,20,22
9,79,block,20,22.5
9,80,block,20,22.5
9,81,block,20,23
9,82,block,20,23
9,83,block,20,22.5
9,84,block,20,22
9,85,block,20,22
9,86,block,20,22.5
9,87,block,20,23
9,88,block,20,23
9,89,block,20,21.5
9,90,block,20,20.5
9,91,block,20,22
9,92,block,20,20.5
9,93,block,20,22
9,94,block,20,20.5
9,95,block,20,22
9,96,block,20,20.5
10,1,block,20,22.5
10,2,block,20,20.5
10,3,block,20,22.5
10,4,block,20,20.5
10,5,block,20,22.5
10,6,block,20,20.5
10,7,block,20,22.5
10,8,block,20,20.5
10,9,block,20,22
10,10,block,20,21
10,11,block,20,21.5
10,12,block,20,21.5
10,13,block,20,21.5
10,14,block,20,22.5
10,15,block,20,21
10,16,block,20,22.5
10,17,block,20,21
10,18,block,20,22.5
10,19,block,20,21
10,20,block,20,22.5
10,21,block,20,21
10,22,block,20,22.5
10,23,block,20,21
10,24,block,20,22
10,25,block,20,21.5
10,26,block,20,20
10,27,block,20,22
10,28,block,20,20.5
10,29,block,20,22
10,30,block,20,21.5
10,31,block,20,20
10,32,block,20,21.5
10,33,block,20,20
10,34,block,20,22.5
10,35,block,20,21.5
10,36,block,20,20.5
10,37,block,20,20.5
10,38,block,20,20
10,39,block,20,19.5
10,40,block,20,19
10,41,block,20,18.5
10,42,block,20,18.5
10,43,block,20,21.5
10,44,block,20,21.5
10,45,block,20,20.5
10,46,block,20,22
10,47,block,20,21.5
10,48,block,20,21
10,49,block,20,22
10,50,block,20,21
10,51,block,20,22
10,52,block,20,21.5
10,53,block,20,21
10,54,block,20,21
10,55,block,20,21
10,56,block,20,21
10,57,block,20,21
10,58,block,20,20.5
10,59,block,20,21.5
10,60,block,20,21
10,61,block,20,22.5
10,62,block,20,21.5
10,63,block,20,21
10,64,block,20,20
10,65,block,20,21
10,66,block,20,22
10,67,block,20,21
10,68,block,20,22.5
10,69,block,20,23
10,70,block,20,22.5
10,71,block,20,22
10,72,block,20,22.5
10,73,block,20,23
10,74,block,20,24
10,75,block,20,24
10,76,block,20,22.5
10,77,block,20,23
10,78,block,20,24
10,79,block,20,23
10,80,block,20,22.5
10,81,block,20,23.5
10,82,block,20,24
10,83,block,20,23.5
10,84,block,20,22.5
10,85,block,20,23.5
10,86,block,20,24
10,87,block,20,23.5
10,88,block,20,23
10,89,block,20,21.5
10,90,block,20,20.5
10,91,block,20,23
10,92,block,20,21.5
10,93,block,20,23
10,94,block,20,22
10,95,block,20,21
10,96,block,20,22.5
11,1,block,20,21
11,2,block,20,23.5
11,3,block,20,21.5
11,4,block,20,24
11,5,block,20,22
11,6,block,20,21
11,7,block,20,22.5
11,8,block,20,21
11,9,block,20,23
11,10,block,20,21
11,11,block,20,23.5
11,12,block,20,21.5
11,13,block,20,23.5
11,14,block,20,21.5
11,15,block,20,23
11,16,block,20,22
11,17,block,20,21
11,18,block,20,22.5
11,19,block,20,21
11,20,block,20,23
11,21,block,20,21.5
11,22,block,20,23
11,23,block,20,21.5
11,24,block,20,23.5
11,25,block,20,21.5
11,26,block,20,22.5
11,27,block,20,22
11,28,block,20,21.5
11,29,block,20,22
11,30,block,20,22
11,31,block,20,22
11,32,block,20,23
11,33,block,20,22
11,34,block,20,23.5
11,35,block,20,22
11,36,block,20,23.5
11,37,block,20,22
11,38,block,20,21
11,39,block,20,23
11,40,block,20,21.5
11,41,block,20,21.5
11,42,block,20,22
11,43,block,20,20.5
11,44,block,20,23.5
11,45,block,20,21
11,46,block,20,22
11,47,block,20,22.5
11,48,block,20,22.5
11,49,block,20,23
11,50,block,20,23
11,51,block,20,23
11,52,block,20,23.5
11,53,block,20,24
11,54,block,20,24
11,55,block,20,24.5
11,56,block,20,23
11,57,block,20,22.5
11,58,block,20,22.5
11,59,block,20,22.5
11,60,block,20,22.5
11,61,block,20,22.5
11,62,block,20,22.5
11,63,block,20,23
11,64,block,20,23
11,65,block,20,23
11,66,block,20,23
11,67,block,20,23
11,68,block,20,23
11,69,block,20,23
11,70,block,20,23
11,71,block,20,23.5
11,72,block,20,23.5
11,73,block,20,23.5
11,74,block,20,23.5
11,75,block,20,23.5
11,76,block,20,23.5
11,77,block,20,24
11,78,block,20,24
11,79,block,20,24
11,80,block,20,23.5
11,81,block,20,23.5
11,82,block,20,23.5
11,83,block,20,23.5
11,84,block,20,23.5
11,85,block,20,23.5
11,86,block,20,23.5
11,87,block,20,23.5
11,88,block,20,23.5
11,89,block,20,22
11,90,block,20,23
11,91,block,20,23.5
11,92,block,20,22.5
11,93,block,20,24
11,94,block,20,22.5
11,95,block,20,23
11,96,block,20,24.5
12,1,block,20,22
12,2,block,20,23.5
12,3,block,20,24
12,4,block,20,22.5
12,5,block,20,24
12,6,block,20,23.5
12,7,block,20,23
12,8,block,20,24
12,9,block,20,22.5
12,10,block,20,23
12,11,block,20,24.5
12,12,block,20,22.5
12,13,block,20,23.5
12,14,block,20,24
12,15,block,20,22.5
12,16,block,20,24
12,17,block,20,23
12,18,block,20,23
12,19,block,20,24
12,20,block,20,22
12,21,block,20,23.5
12,22,block,20,23
12,23,block,20,23
12,24,block,20,23.5
12,25,block,20,22.5
12,26,block,20,23.5
12,27,block,20,22
12,28,block,20,23
12,29,block,20,23
12,30,block,20,22
12,31,block,20,23.5
12,32,block,20,21.5
12,33,block,20,23
12,34,block,20,21.5
12,35,block,20,23
12,36,block,20,22
12,37,block,20,23.5
12,38,block,20,22
12,39,block,20,22
12,40,block,20,22.5
12,41,block,20,21.5
12,42,block,20,23.5
12,43,block,20,22
12,44,block,20,21.5
12,45,block,20,22.5
12,46,block,20,24.5
12,47,block,20,24.5
12,48,block,20,22.5
12,49,block,20,23
12,50,block,20,21.5
12,51,block,20,21.5
12,52,block,20,21
12,53,block,20,20.5
12,54,block,20,20
12,55,block,20,19.5
12,56,block,20,19
12,57,block,20,20
12,58,block,20,19
12,59,block,20,20.5
12,60,block,20,19
12,61,block,20,20.5
12,62,block,20,19
12,63,block,20,19.5
12,64,block,20,20
12,65,block,20,21
12,66,block,20,19.5
12,67,block,20,20
12,68,block,20,20.5
12,69,block,20,21
12,70,block,20,20.5
12,71,block,20,19.5
12,72,block,20,20
12,73,block,20,20.5
12,74,block,20,21
12,75,block,20,21
12,76,block,20,19.5
12,77,block,20,20
12,78,block,20,20
12,79,block,20,21
12,80,block,20,21.5
12,81,block,20,20
12,82,block,20,20.5
12,83,block,20,21.5
12,84,block,20,21.5
12,85,block,20,20
12,86,block,20,20.5
12,87,block,20,21
12,88,block,20,21.5
12,89,block,20,19.5
12,90,block,20,18.5
12,91,block,20,21
12,92,block,20,19.5
12,93,block,20,20.5
12,94,block,20,19.5
12,95,block,20,19.5
12,96,block,20,20.5
13,1,block,20,19
13,2,block,20,21.5
13,3,block,20,19
13,4,block,20,21.5
13,5,block,20,20
13,6,block,20,19
13,7,block,20,21
13,8,block,20,19
13,9,block,20,21
13,10,block,20,19.5
13,11,block,20,21
13,12,block,20,20
13,13,block,20,19.5
13,14,block,20,20
13,15,block,20,20
13,16,block,20,20.5
13,17,block,20,19.5
13,18,block,20,21.5
13,19,block,20,20.5
13,20,block,20,18.5
13,21,block,20,19.5
13,22,block,20,19
13,23,block,20,21
13,24,block,20,19.5
13,25,block,20,21
13,26,block,20,20
13,27,block,20,19
13,28,block,20,18
13,29,block,20,19.5
13,30,block,20,19.5
13,31,block,20,19.5
13,32,block,20,19.5
13,33,block,20,20
13,34,block,20,19
13,35,block,20,19.5
13,36,block,20,20.5
13,37,block,20,19.5
13,38,block,20,20
13,39,block,20,19.5
13,40,block,20,19.5
13,41,block,20,19.5
13,42,block,20,18.5
13,43,block,20,20.5
13,44,block,20,19.5
13,45,block,20,18
13,46,block,20,20
13,47,block,20,20.5
13,48,block,20,20.5
13,49,block,20,20.5
13,50,block,20,20.5
13,51,block,20,20.5
13,52,block,20,20
13,53,block,20,21.5
13,54,block,20,20.5
13,55,block,20,20
13,56,block,20,21
13,57,block,20,20.5
13,58,block,20,20.5
13,59,block,20,21
13,60,block,20,20
13,61,block,20,20.5
13,62,block,20,20.5
13,63,block,20,20.5
13,64,block,20,21.5
13,65,block,20,20
13,66,block,20,20.5
13,67,block,20,21
13,68,block,20,20.5
13,69,block,20,19.5
13,70,block,20,20
13,71,block,20,20.5
13,72,block,20,21
13,73,block,20,21.5
13,74,block,20,20.5
13,75,block,20,19.5
13,76,block,20,19.5
13,77,block,20,20
13,78,block,20,20
13,79,block,20,20
13,80,block,20,20.5
13,81,block,20,21
13,82,block,20,21
13,83,block,20,19.5
13,84,block,20,20.5
13,85,block,20,20.5
13,86,block,20,21.5
13,87,block,20,21
13,88,block,20,20
13,89,block,20,18.5
13,90,block,20,18
13,91,block,20,19.5
13,92,block,20,18
13,93,block,20,20.5
13,94,block,20,18.5
13,95,block,20,19
13,96,block,20,19.5
14,1,block,20,18
14,2,block,20,20
14,3,block,20,18.5
14,4,block,20,19
14,5,block,20,19
14,6,block,20,18
14,7,block,20,19.5
14,8,block,20,18.5
14,9,block,20,20
14,10,block,20,19
14,11,block,20,17.5
14,12,block,20,19.5
14,13,block,20,18.5
14,14,block,20,20.5
14,15,block,20,19
14,16,block,20,18
14,17,block,20,19.5
14,18,block,20,18.5
14,19,block,20,20
14,20,block,20,19.5
14,21,block,20,18.5
14,22,block,20,20.5
14,23,block,20,19
14,24,block,20,18
14,25,block,20,20.5
14,26,block,20,19
14,27,block,20,18
14,28,block,20,20
14,29,block,20,19
14,30,block,20,18
14,31,block,20,20.5
14,32,block,20,20
14,33,block,20,19.5
14,34,block,20,19
14,35,block,20,19
14,36,block,20,19
14,37,block,20,18.5
14,38,block,20,20.5
14,39,block,20,20.5
14,40,block,20,20.5
14,41,block,20,20.5
14,42,block,20,20.5
14,43,block,20,20.5
14,44,block,20,20.5
14,45,block,20,21
14,46,block,20,21
14,47,block,20,21
14,48,block,20,21
14,49,block,20,21
14,50,block,20,21
14,51,block,20,21
14,52,block,20,21
14,53,block,20,21
14,54,block,20,21
14,55,block,20,20.5
14,56,block,20,20.5
14,57,block,20,20
14,58,block,20,20
14,59,block,20,19.5
14,60,block,20,19
14,61,block,20,19
14,62,block,20,18.5
14,63,block,20,18.5
14,64,block,20,18
14,65,block,20,19.5
14,66,block,20,21
14,67,block,20,20
14,68,block,20,21
14,69,block,20,21
14,70,block,20,20
14,71,block,20,20.5
14,72,block,20,21
14,73,block,20,21.5
14,74,block,20,20.5
14,75,block,20,21
14,76,block,20,21.5
14,77,block,20,20.5
14,78,block,20,21
